"GUID","Catalogusnummer","Beschrijving","notities","spatials","categorieen","Datering_vroegst","Datering_laatst","licentie","Auteursrechthouder","Vervaardiger","cxtwd_uitgdruk","Afmeting","Afmeting_2"
"A28A7856F1255A3AA94205EF6A90F78C","168051","Interieur van een Crossley autobus van de N.S.","  ","","https://commons.wikimedia.org/wiki/Category:Buses_in_the_Netherlands","01-01-1947","31-12-1950","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 18 cm"
"482649AC8B7853168A920522F4CC46C7","159467","Afbeelding van een auto op het perron, weg naar de autoslaaptrein in het N.S.-station Amsterdam Amstel te Amsterdam.","  ","","https://commons.wikimedia.org/wiki/Category:096_Amsterdam_Muiderpoort-Amsterdam_Duivendrecht|https://commons.wikimedia.org/wiki/Category:Automobiles_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","30-06-1960","30-06-1960","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"B24F85E217C15F79883FA763FB8127B3","156149","Afbeelding van een tableau van sectieltegels met een gefantaseerd Hollands landschap aan een perrongebouw van het N.S.-station Roosendaal te Roosendaal.","Gepubliceerd in: W. van Leeuwen & H. Romers, Een spoor van verbeelding. 150 Jaar monumentale kunst en decoratie aan Nederlandse stationsgebouwen (Zutphen 1988), 122.  ","","https://commons.wikimedia.org/wiki/Category:545_Roosendaal|https://commons.wikimedia.org/wiki/Category:Mosaics|https://commons.wikimedia.org/wiki/Category:Station_Roosendaal","01-01-1983","31-12-1983","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"6ACC51EADCFA5B4789C045EB826F2A61","157663","Portret van drs. L. F. Ploeger (president-directeur van de N.S. van 1979 tot 1992).","De foto is gepubliceerd in De Koppeling nr. 1000 (15 november 1985), p. 5.  ","","","01-01-1979","31-12-1985","CC BY 4.0","Het Utrechts Archief","Tappen, E., fotograaf",,"breedte 18 cm","hoogte 13 cm"
"BDC0F84ADDA759C1AC7403F5ABEA323C","166939","Afbeelding van de kranslegging bij het monument voor tijdens de oorlog gevallen spoorwegpersoneel aan het Moreelsepark te Utrecht, tijdens dodenherdenking.","  ","http://www.wikidata.org/entity/Q2130788","https://commons.wikimedia.org/wiki/Category:Monuments_and_memorials_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Remembrance_of_the_Dead","04-05-1961","04-05-1961","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 18 cm"
"EA5BAA2666445516B4105C755A1BF1C1","164992","Gezicht op het Stationsplein te Steenwijk, met rechts het S.S.-station Steenwijk.","De afbeelding behoort tot de collectie De Pater. Stationsplein - Steenwijk recto, l.b. ","http://www.wikidata.org/entity/Q19546907","https://commons.wikimedia.org/wiki/Category:009_Meppel-Leeuwarden|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-01-1911","31-12-1916","Publiek Domein 1.0",,,,"breedte 13 cm","hoogte 9 cm"
"52B70A4086CE54A2AD985D351E2FFBBA","156526","Gezicht op het seinhuis (post T) bij het N.S.-station Woerden te Woerden met links twee gekoppelde electrische treinstellen plan V (mat. 1964) van de N.S.","Zie ook De Koppeling nr. 704, 20 oktober 1978, blz. 3: ""Utrecht als steunpunt voor Leiden-Woerden blijft nog even hangen"".  ","","https://commons.wikimedia.org/wiki/Category:533_Woerden|https://commons.wikimedia.org/wiki/Category:Signal_boxes_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Station_Woerden","01-01-1978","31-12-1978","CC BY 4.0","Het Utrechts Archief","Tappen, E., fotograaf",,"breedte 18 cm","hoogte 11 cm"
"6DCB87BF4CFC589E9C7E5D1FEF1D2F04","165623","Afbeelding van silowagen nr. NS 99591 (type Ubcs) op één van de spoorponten van Rederij Koppe voor het overzetten van goederenwagens over het IJ te Amsterdam.","  ","","https://commons.wikimedia.org/wiki/Category:Freight","24-10-1962","24-10-1962","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 13 cm"
"A06313C7A6AF5D89A5FA7554774A2F1C","169684","Gezicht op de los- en laadplaats van de N.S. aan de Mineurslaan te Utrecht (Utrecht GE), met links de oude spilkraan uit 1939 en rechts de nieuwe bokconstructie.","NS fotonummer 17369  ","http://www.wikidata.org/entity/Q19346721","https://commons.wikimedia.org/wiki/Category:531_Utrecht_CS|https://commons.wikimedia.org/wiki/Category:Utrecht_Central_station","01-01-1962","31-12-1962","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"8233D00A87BB55EE82814810F3F56CBC","169066","Gezicht op de loods van Avandero (transportbedrijf?) bij het goederenstation Rotterdam Noord.","N.S. fotonummer 27027.  ","","https://commons.wikimedia.org/wiki/Category:132_Moordrecht_Aansluiting-Rotterdam_Aansluiting|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode","01-01-1974","31-12-1974","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"774832D9F5E95EF69488BBD9F1DAA2E4","163715","Interieur van het N.S.-station Utrecht C.S. te Utrecht: algemeen bureau.  N.B. De afbeelding maakt deel uit van een serie foto's met betrekking tot de Spoorwegwerken te Utrecht.","Afbeelding behoort tot de Collectie De Pater.  ","","","26-05-1939","26-05-1939","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 23 cm","hoogte 17 cm"
"2EF49DEB20D35F8491EF29CCE6289454","150564","Gezicht op een toegang tot het N.S.-station Nijmegen te Nijmegen bij avond.","  ","","https://commons.wikimedia.org/wiki/Category:514_Nijmegen|https://commons.wikimedia.org/wiki/Category:Station_Nijmegen|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","30-06-1954","30-06-1954","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 18 cm"
"F1EB90BD2F185F59A2ABA1F5D15157B0","155148","Gezicht op het emplacement bij het N.S.-station Utrecht C.S. te Utrecht.","  ","","https://commons.wikimedia.org/wiki/Category:531_Utrecht_CS|https://commons.wikimedia.org/wiki/Category:Utrecht_Central_station","01-01-1973","31-12-1973","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"3FE844E96E7F53FAB8369A883789D79D","152562","Interieur van de hal met loketten in het N.S.-station Rotterdam C.S. te Rotterdam.","  ","","https://commons.wikimedia.org/wiki/Category:555_Rotterdam_CS|https://commons.wikimedia.org/wiki/Category:Rotterdam_Central_station|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","04-06-1957","04-06-1957","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"0099FF26426B5F95BD744C10F7DFEF63","160655","Afbeelding van een sigaren uitdelende treinsteward in een treincoupé (publiciteitsfoto).","Afbeelding behoort tot de Collectie De Pater. Ca. 1980 gemaakte afdruk.  ","","","01-01-1940","31-12-1940","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 8 cm","hoogte 11 cm"
"242F6EE7A13C50D5954D74887608E0DE","164063","Afbeelding van de electrische locomotief nr. 1301 (serie 1300) van de N.S. met rijtuigen plan D langs het perron van het N.S.-station Amsterdam Amstel te Amsterdam.","Afbeelding behoort tot de Collectie De Pater.  ","","https://commons.wikimedia.org/wiki/Category:096_Amsterdam_Muiderpoort-Amsterdam_Duivendrecht|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode","24-05-1952","24-05-1952","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 17 cm","hoogte 12 cm"
"5D03C9E61DFD54F78F732222B2066FFB","163052","Gezicht op het emplacement van het N.S.-station Rhenen te Rhenen.","Afbeelding behoort tot de Collectie De Pater  ","","","01-01-1920","31-12-1921","Publiek Domein 1.0",,,,"hoogte 8 cm","breedte 13 cm"
"30D77B6FB5065C18A2EECF56D93A2421","171863","Gezicht op de rijwielstalling bij het nieuwe N.S.-station Tilburg West te Tilburg.","NS fotonummer 22680  ","","https://commons.wikimedia.org/wiki/Category:123_Breda-Tilburg|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","29-05-1969","29-05-1969","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 18 cm"
"09D388C24A3856459066B00BF3D28BB2","166204","Gezicht op het in aanbouw zijnde nieuwe N.S.-station Tilburg te Tilburg, met de tijdelijke toegang tot de perrons.","  ","","https://commons.wikimedia.org/wiki/Category:551_Tilburg|https://commons.wikimedia.org/wiki/Category:Tilburg_train_station|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-08-1964","31-08-1964","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 18 cm"
"4125BC0DD7DF5FB0A3F82F98D3987407","152862","Afbeelding van twee reizigers in een trein, met het tijdschrift ""Tussen de Rails"" van de N.S.","  ","","https://commons.wikimedia.org/wiki/Category:Magazines_of_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Public_transport_in_the_Netherlands","17-06-1960","17-06-1960","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"A4743EBBCB9C59E582CCBAB03C5AE4F8","167644","Afbeelding van drie meisjes bij de onbewaakte spoorwegovergang in de Weg in de Maten bij Soestdijk (gemeente Soest, lijn Baarn-Amersfoort).","  ","","https://commons.wikimedia.org/wiki/Category:092_Baarn-Amersfoort|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode","24-09-1964","24-09-1964","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 18 cm"
"F6CC0EEDD78C56C19DF8011C9E90F98C","150249","Gezicht op de voorgevel van het N.S.-station Driebergen-Zeist te Driebergen-Rijsenburg.","  ","","https://commons.wikimedia.org/wiki/Category:035_Lunetten-De_Haar_Aansluiting|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","18-12-1962","18-12-1962","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"C40B592570A356228F56E52FABCD77F0","154927","Afbeelding vaneen trein bestaande uit ruituigen van het electrisch buffermaterieel (mat. 1924, ""Blokkendozen"") van de N.S. op een spoorbrug bij het N.S.-station Amsterdam C.S. te Amsterdam.","  ","","","01-01-1927","31-12-1940","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 18 cm"
"60E5E1D3B1D65FC893E797DC7E49EE1D","169037","Afbeelding van een wegwerker van de N.S. met een trilstand tijdens onderhoudswerkzaamheden aan de spoorlijn nabij Driebergen-Zeist.","NS fotonummer 22586.  ","","https://commons.wikimedia.org/wiki/Category:035_Lunetten-De_Haar_Aansluiting|https://commons.wikimedia.org/wiki/Category:Rail_transport_staff_from_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode","01-03-1969","31-03-1969","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 18 cm"
"AA7438080E6D5988AD9911EDBB0CD0EF","150340","Gezicht op het N.S-station Groningen Noord te Groningen.","In 2002 vervaardigde afdruk van origineel negatief.  ","","https://commons.wikimedia.org/wiki/Category:006_Groningen-Sauwerd|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","05-11-1970","05-11-1970","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 24 cm","hoogte 19 cm"
"D63C454B58D4569E9A64087FA2152C8F","152805","Afbeelding van de tijdens de oorlog grotendeels onttakelde werkplaats van de N.S. te Amersfoort.","  ","","https://commons.wikimedia.org/wiki/Category:900_Amersfoort_Hoofdwerkplaats|https://commons.wikimedia.org/wiki/Category:Railway_workshops_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:World_War_II_damage_in_the_Netherlands","01-01-1945","31-12-1945","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"F1E5173B68755C92BA3AB81DC8C0067D","167137","Gezicht op het spoorknooppunt Blauwkapel bij Utrecht, uit het zuiden, met op de voorgrond de lijn uit de richting Lunetten met hoofdsein 740 en links dwergsein 738..","  ","","https://commons.wikimedia.org/wiki/Category:546_Blauwkapel|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","02-06-1965","02-06-1965","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 18 cm"
"1351146CBD885DD1B3ECA2AEDCE74661","152587","Afbeelding van kiosks en de uitgang in de hal van het N.S.-station Rotterdam C.S. te Rotterdam.","  ","","","01-01-1966","31-12-1966","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"81368BDB008051A3A7BDAF567CD15C50","166705","Afbeelding van een geldwisselautomaat in het N.S.-station Utrecht C.S. te Utrecht, met erboven een kaartje met stations waarvoor plaatskaarten in de plaatskaartenautomaat beschikbaar zijn.","  ","","https://commons.wikimedia.org/wiki/Category:531_Utrecht_CS|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands|https://commons.wikimedia.org/wiki/Category:Utrecht_Central_station","13-07-1971","13-07-1971","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"hoogte 18 cm","breedte 24 cm"
"08FC4FEA842D5CF8A7CE647E0C45D72C","151324","Afbeelding van een stoomlocomotief uit de serie 6100  van de N.S. met rijtuigen in de ingraving ter hoogte van Amersfoort.","  ","","https://commons.wikimedia.org/wiki/Category:090_Den_Dolder-Amersfoort|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode","00-00-1930","00-00-1940","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"2FCCE99611DE5C14AC1AA09E3A5015FC","162931","Gezicht op het S.S.-station Hengelo te Hengelo.","Afbeelding behoort tot de Collectie De Pater.  ","","","01-01-1901","31-12-1906","Publiek Domein 1.0",,,,"breedte 13 cm","hoogte 8 cm"
"585DB7E50A0B596E97B52AEBA9DC32B2","153827","Interieur van het 3e Administratiegebouw van de N.S. (Hoofdgebouw III, Moreelsepark 1) te Utrecht, met versieringen ter gelegenheid van het afscheid van directeur drs. D.J. Wansink.","  ","http://www.wikidata.org/entity/Q2130788","","27-11-1963","27-11-1963","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 18 cm"
"2200F2856A7A575CAB71336BB4574381","165023","Gezicht op het N.O.L.S.-station Wildervank te Wildervank.","De afbeelding behoort tot de collectie De Pater. Wildervank.   Station. recto, b. ","","https://commons.wikimedia.org/wiki/Category:305_Stadskanaal_Hoofdstation-Zuidbroek|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-01-1905","31-12-1910","Publiek Domein 1.0",,,,"breedte 13 cm","hoogte 9 cm"
"98A86B1F4BFE53BA835D685FB6DDC337","163454","Interieur van het kantoor van de Brandwacht op het N.S.-station Amsterdam C.S. te Amsterdam, met de onder-commandant achter zijn bureau.","Afbeelding behoort tot de Collectie De Pater.  ","","","31-10-1940","31-10-1940","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 23 cm","hoogte 17 cm"
"95EBFDAA8C2D510EBA9759FDD4CA0FAD","150126","Gezicht op het N.S.-station Arnhem Velperpoort te Arnhem bij avond.","  ","","https://commons.wikimedia.org/wiki/Category:037_Arnhem-Velperbroek_Aansluiting|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","25-11-1953","25-11-1953","CC BY 4.0","Nederlandse Spoorwegen","Gerdessen, D.C. (Nederlandse Spoorwegen), fotograaf",,"hoogte 18 cm","breedte 13 cm"
"A9FE338A6C0850998780EBAA85080A04","160587","Afbeelding van een vrachtauto van de N.S. met een transformator, vermoedelijk te Utrecht.","Afbeelding behoort tot de Collectie De Pater. Ca. 1980 gemaakte afdruk.  ","","","01-01-1946","31-12-1953","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 11 cm","hoogte 8 cm"
"FE27D07EBDEE5650844ED735B920EC0D","163269","Gezicht op het landhoofd van het spoorviaduct over de Muiderstraatweg te Diemen.","Afbeelding behoort tot de Collectie De Pater.  ","http://www.wikidata.org/entity/Q19351497","https://commons.wikimedia.org/wiki/Category:587_Diemen|https://commons.wikimedia.org/wiki/Category:Station_Diemen|https://commons.wikimedia.org/wiki/Category:Viaducts_in_the_Netherlands","01-01-1937","31-12-1937","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 23 cm","hoogte 17 cm"
"59DF4131DC1C5DED9DEEA9C043D1E47D","170696","Afbeelding van het electrische treinstel nr. 431 (mat. 1964, plan V) van de N.S. tijdens de presentatie van de nieuwe huisstijl van N.S. op het terrein van Werkspoor te Utrecht.","NS fotonummer 21741 Zie ook De Koppeling, nr. 227, 12 januari 1968, blz. 1 en 3: ""De nieuwe huisstijl van N.S."".  ","","","08-01-1968","08-01-1968","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"CCC891948ECA58189383F82D95256606","151919","Interieur 2e klasse van een  electrisch treinstel mat. 1964  (plan T) van de N.S.","  ","","","01-08-1964","31-08-1964","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 13 cm","hoogte 13 cm"
"2D985C281150560F89345B52B0981D84","150879","Gezicht op de zij- en voorgevel van het N.S.-station Zuidbroek te Zuidbroek.","  ","","https://commons.wikimedia.org/wiki/Category:653_Zuidbroek|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-12-1970","31-12-1970","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"hoogte 13 cm","breedte 18 cm"
"A227626F84845472A1B217A5089EC2C9","153515","Afbeelding van het electrische treinstel nr. 376 (Mat. 1954,  Plan Q) van de N.S. in de wasmachine op het emplacement Binckhorst te Den Haag.","  ","","","01-01-1981","31-12-1981","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"A45296091BF255A4A97696983EE9E20A","169051","Afbeelding van wagen nr. NS 178 155 voor het vervoer van natriumchloraat van de onkruidbestrijdingstrein (sproeitrein) van de N.S.","NS fotonummer 4789.  ","","","01-01-1945","31-12-1950","Publiek Domein 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"3D306931A7D957CE80F87D4FE219C327","154836","Gezicht op de spoorlijn Arnhem-Nijmegen te Elst met rechts de aftakking van de spoorlijn naar Geldermalsen.","  ","","https://commons.wikimedia.org/wiki/Category:510_Elst|https://commons.wikimedia.org/wiki/Category:Elst_train_station","01-05-1966","31-05-1966","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 13 cm"
"FC331FCC04A65CDA952E008140C17D4B","171090","Afbeelding van twee scholieren op de fiets die wachten bij een met AHOB's beveiligde spoorwegovergang, tijdens de passage van een goederentrein.","  ","","","01-01-1978","31-12-1983","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 17 cm","hoogte 12 cm"
"D0246EBBA74156148C29187670FEAACC","166211","Gezicht op de perronkap van het N.S.-station Sneek te Sneek.","  ","","https://commons.wikimedia.org/wiki/Category:008_Leeuwarden-Stavoren|https://commons.wikimedia.org/wiki/Category:Railway_lines_in_the_Netherlands_by_Geocode|https://commons.wikimedia.org/wiki/Category:Train_stations_in_the_Netherlands","01-08-1969","31-08-1969","CC0 1.0",,"Nederlandse Spoorwegen, fotograaf",,"breedte 18 cm","hoogte 18 cm"
